course_id,course_title,course_url,course_instructor,course_rating,course_duration,course_details,course_level,course_no_of_reviews,course_no_of_enrolled
ud_1178762,Complete WordPress Theme & Plugin Development Course,https://www.udemy.com/course/wordpress-theme-and-plugin-development-course/,Zac Gordon,4.1812854,16.0,,0,3902,21329
ud_4724938,Mastering TypeScript - 2024 Edition,https://www.udemy.com/course/learn-typescript/,Colt Steele,4.703619,11.0,,1,3897,22747
ud_3030132,JavaScript Web Projects: 20 Projects to Build Your Portfolio,https://www.udemy.com/course/javascript-web-projects-to-build-your-portfolio-resume/,Andrei Neagoie,4.6366935,33.0,,1,3884,33164
ud_876544,.NET 5 Web API & Entity Framework Crash Course,https://www.udemy.com/course/aspnet-web-api-2-hands-on/,Patrick God,4.3862076,3.0,,0,3876,14878
ud_2020278,Master Laravel for Beginners & Intermediate 2024,https://www.udemy.com/course/laravel-beginner-fundamentals/,"Piotr Jura | 52,000+ Enrollments",4.629519,54.5,,0,3808,20942
ud_3033196,The Complete ReactJs Course - Basics to Advanced [2024],https://www.udemy.com/course/react-js-basics-to-advanced/,EdYoda Digital University,4.3627276,3.5,,1,3791,254691
ud_1633166,Complete Angular 11 - Ultimate Guide - with Real World App,https://www.udemy.com/course/complete-angular-indepth-easy/,Web University by Harsha Vardhan,4.3959384,38.5,,0,3790,21147
ud_3442782,Learn Complete Front-End Web Development Course (2024),https://www.udemy.com/course/front-end-web-development-complete-guide-step-by-step/,Fatah Gabrial,4.537615,42.0,,0,3756,64942
ud_1383496,Server Side Rendering with React and Redux,https://www.udemy.com/course/server-side-rendering-with-react-and-redux/,Stephen Grider,4.2262926,8.5,,2,3720,25814
ud_1922984,.NET 7 Web API & Entity Framework Jumpstart,https://www.udemy.com/course/net-core-31-web-api-entity-framework-core-jumpstart/,Patrick God,4.557579,22.0,,0,3717,19991
ud_4341438,Build Web Apps with React & Firebase,https://www.udemy.com/course/build-web-apps-with-react-firebase/,The Net Ninja (Shaun Pelling),4.6583,23.5,,0,3639,17307
ud_11475,"Become a Certified Web Developer: HTML, CSS and JavaScript",https://www.udemy.com/course/become-a-certified-web-developer/,SkillSprints Inc.,4.531987,55.0,,0,3637,37452
ud_164554,AngularJS JumpStart with Dan Wahlin,https://www.udemy.com/course/angularjs-jumpstart/,Dan Wahlin,4.3755617,10.0,,0,3599,23714
ud_787236,"Build Responsive Website Using HTML5, CSS3, JS And Bootstrap",https://www.udemy.com/course/build-responsive-website-using-html5-css3-js-and-bootstrap/,Irfan Dayan,3.3852296,8.0,,0,3579,98805
ud_889438,ChatBots: Messenger ChatBot - DialogFlow and nodejs,https://www.udemy.com/course/chatbots/,Jana Bergant,4.418359,9.5,,0,3562,19646
ud_4355412,FastAPI - The Complete Course 2024 (Beginner + Advanced),https://www.udemy.com/course/fastapi-the-complete-course/,Eric Roby,4.5699353,19.5,,0,3529,23024
ud_1403814,Azure Serverless Functions and Logic Apps,https://www.udemy.com/course/azure-serverless/,Scott Duffy  • 1.000.000+ Students,4.456083,2.0,,1,3493,21572
ud_2417990,The Complete SSL and TLS Guide: HTTP to HTTPS,https://www.udemy.com/course/ssl-complete-guide/,"Bogdan Stashchuk | Software Engineer, MBA, PhD",4.4552026,11.0,,0,3402,45176
ud_2360566,Svelte.js - The Complete Guide (incl. Sapper.js),https://www.udemy.com/course/sveltejs-the-complete-guide/,Academind by Maximilian Schwarzmüller,4.7035046,12.5,,0,3393,19512
ud_2817271,Blazor Bootcamp - .NET 6 E-Commerce Web App(WASM and Server),https://www.udemy.com/course/introduction-to-aspnet-core-x/,Bhrugen Patel,4.5822353,15.5,,1,3391,31804
ud_3830262,NodeJS Tutorial and Projects Course,https://www.udemy.com/course/nodejs-tutorial-and-projects-course/,John Smilga,4.7790623,34.5,,0,3335,17908
ud_2579842,Software Architecture: REST API Design - The Complete Guide,https://www.udemy.com/course/rest-api-design-the-complete-guide/,Memi Lavi,4.3951764,4.0,,1,3328,21413
ud_1200530,Electron for Desktop Apps: The Complete Developer's Guide,https://www.udemy.com/course/electron-react-tutorial/,Stephen Grider,4.5078773,8.0,,1,3314,20617
ud_2035334,Web Components & Stencil.js - Build Custom HTML Elements,https://www.udemy.com/course/web-components-stenciljs-build-custom-html-elements/,Academind by Maximilian Schwarzmüller,4.7487383,9.0,,0,3277,16593
ud_917724,Learn JavaScript for Web Development,https://www.udemy.com/course/javascript-learn-javascript-essentials-and-build-project/,Irfan Dayan,3.7122085,8.5,,2,3228,105965
ud_1052118,Dissecting Ruby on Rails 5 - Become a Professional Developer,https://www.udemy.com/course/professional-rails-5-development-course/,Jordan Hudgens,4.1452074,43.5,,0,3128,20561
ud_4931546,Asp.Net Core 8 (.NET 8)  | True Ultimate Guide,https://www.udemy.com/course/asp-net-core-true-ultimate-guide-real-project/,Web University by Harsha Vardhan,4.5948462,82.0,,0,3126,20757
ud_1565998,Asp.Net MVC 5 - Ultimate Guide - In depth & Sample Project,https://www.udemy.com/course/complete-aspnet-mvc-5-and-aspnet-core-mvc-course-indepth/,Web University by Harsha Vardhan,4.5339804,22.0,,0,3120,15950
ud_1789268,Java Enterprise Edition 8 for Beginners course,https://www.udemy.com/course/java-enterprise-edition-8/,Tim Buchalka's Learn Programming Academy,4.4804935,30.0,,0,3103,19235
ud_2411016,"JavaScript, Bootstrap, & PHP - Certification for Beginners",https://www.udemy.com/course/javascript-bootstrap-php-certification-for-beginners/,YouAccel Training,4.428121,6.0,,1,3103,288250
ud_4574020,Introduction to the OWASP Top 10 – 2021,https://www.udemy.com/course/introduction-to-the-owasp-top-10-2021/,Jim Manico,4.3947563,1.5,,1,3088,5967
ud_1490124,Complete Wordpress Website Developer Course,https://www.udemy.com/course/the-complete-wordpress-developer-course-w/,Shubham Saurav,4.2941365,5.0,,0,3086,250231
ud_1208638,"React JS, Angular & Vue JS - Quickstart & Comparison",https://www.udemy.com/course/angular-reactjs-vuejs-quickstart-comparison/,Maximilian Schwarzmüller,4.2104087,8.0,,1,3059,16880
ud_1396598,Python eCommerce | Build a Django eCommerce Web Application,https://www.udemy.com/course/python-ecommerce-build-a-django-ecommerce-web-application/,Justin Mitchel,3.966459,33.0,,0,3055,76844
ud_1788518,Web Development - Complete Fast Track Course,https://www.udemy.com/course/web-development-fast-track/,Ruben Giuliani,4.3412685,29.5,,0,3043,68876
ud_4699780,Tailwind CSS From Scratch | Learn By Building Projects,https://www.udemy.com/course/tailwind-from-scratch/,Brad Traversy,4.6557245,12.5,,1,3017,20568
ud_380582,Learn OAuth 2.0 - Get started as an API Security Expert,https://www.udemy.com/course/learn-oauth-2/,Matthias Biehl,4.2704687,4.5,,0,2984,18991
ud_1426718,Complete Responsive Web Development: 4 courses in 1,https://www.udemy.com/course/responsive-web-development/,Creative Online School,4.575455,6.0,,0,2971,258311
ud_4341188,Django 4 and Python Full-Stack Developer Masterclass,https://www.udemy.com/course/django-and-python-full-stack-developer-masterclass/,Jose Portilla,4.674803,19.5,,0,2970,16321
ud_1563268,Rest Api's in Asp.Net Core and C# 2024 Edition,https://www.udemy.com/course/rest-apis-in-aspnet-core/,Asfend Yar Hamid,4.4461136,7.0,,0,2933,15580
ud_1605992,Vue JS Essentials with Vuex and Vue Router,https://www.udemy.com/course/vue-js-course/,Stephen Grider,4.444151,10.5,,1,2904,15498
ud_3033182,CSS - Basics to Adv for front end development [2024],https://www.udemy.com/course/css-basics-to-advanced/,EdYoda Digital University,4.303642,5.0,,1,2901,242722
ud_1002676,The Full Stack Web Development,https://www.udemy.com/course/the-full-stack-web-development/,Eduonix Learning Solutions,4.5412555,33.0,,1,2888,14373
ud_297044,Learn WCF And Web APIs From Scratch,https://www.udemy.com/course/learn-wcf-and-web-apis-from-scratch/,Manzoor Ahmed,4.5189853,10.5,,2,2861,14006
ud_2120618,Master ASP.NET MVC Core 3.1,https://www.udemy.com/course/master-aspnet-core-mvc/,Bhrugen Patel,4.2873898,17.0,,0,2850,14114
ud_2192886,Asp.Net Core : The Complete Guide To Build RESTful Api's,https://www.udemy.com/course/restful-apis-in-aspnet-core/,Asfend Yar Hamid,4.383603,8.0,,0,2830,12859
ud_1712214,The Complete HTML5 Course: From Beginning to Expert,https://www.udemy.com/course/interactive-html-course/,Creative Online School,4.3716545,5.0,,0,2819,207140
ud_8324,Javascript for Beginners,https://www.udemy.com/course/beginning-javascript/,SkillSprints Inc.,4.4926624,8.0,,0,2809,22260
ud_3400594,Bootstrap 5 Course - The Complete Guide Step by Step (2024),https://www.udemy.com/course/the-complete-bootstrap-5-course-for-beginners-step-by-step/,Fatah Gabrial,4.283194,21.5,,0,2802,51516
ud_3624936,"Complete Vue Developer Bootcamp (Pinia, Vitest)",https://www.udemy.com/course/complete-vue-js-developer-zero-to-mastery-vuex/,Andrei Neagoie,4.536627,28.0,,0,2787,17137
ud_3548982,RxJS 7 and Observables: Introduction,https://www.udemy.com/course/rxjs-and-observables/,Jurek Wozniak,4.689267,5.5,,0,2750,11348
ud_405840,Regular Expressions for Beginners - Universal,https://www.udemy.com/course/regular-expressions-for-beginners-universal/,Edwin Diaz,4.763666,3.0,,0,2694,11631
ud_3046128,Modern JavaScript for React JS - ES6 [2024],https://www.udemy.com/course/modern-javascript-es6-for-react-js/,EdYoda Digital University,4.008261,1.5,,2,2687,238564
ud_576054,Complete WordPress Developer Course 2023 - Plugins & Themes,https://www.udemy.com/course/wordpress-development-create-wordpress-themes-and-plugins/,Luis Ramirez Jr,4.5404673,29.5,,0,2672,17709
ud_1165096,Vue JS 2.0 - Mastering Web Apps,https://www.udemy.com/course/vue-web-apps/,David Joseph Katz,4.0787544,4.5,,0,2654,61231
ud_4966306,The Complete Guide to HTML,https://www.udemy.com/course/the-complete-guide-to-html/,Colt Steele,4.6662855,4.5,,1,2638,9666
ud_4152006,Python Django - Complete Course,https://www.udemy.com/course/python-django-2021-complete-course/,Dennis Ivy,4.5026174,18.5,,0,2635,13351
ud_1554504,Build EU GDPR data protection compliance from scratch (CIPT),https://www.udemy.com/course/build-eu-gdpr-data-protection-compliance-from-scratch-cipt/,Roland Costea,4.505692,12.5,,0,2631,13876
ud_1236728,Hello React - React Training for JavaScript Beginners,https://www.udemy.com/course/hello-react/,Rob Merrill,4.5450974,6.0,,0,2629,16497
ud_64605,1 Hour CSS,https://www.udemy.com/course/1-hour-css/,John Bura,4.4219832,1.0,,1,2620,61247
ud_1840024,Just Express (with a bunch of node and http). In detail.,https://www.udemy.com/course/just-express-with-a-bunch-of-node-and-http-in-detail/,Robert Bunch,4.785357,14.5,,0,2604,13036
ud_2410998,"HTML, CSS, & Bootstrap - Certification Course for Beginners",https://www.udemy.com/course/html-css-bootstrap-certification-course-for-beginners/,YouAccel Training,4.3066278,7.0,,1,2592,151034
ud_1439744,React For The Rest Of Us,https://www.udemy.com/course/react-for-the-rest-of-us/,Brad Schiff,4.8362803,16.5,,0,2580,13692
ud_1171966,The Complete PHP MYSQL Professional Course with 5 Projects,https://www.udemy.com/course/the-complete-php-mysql-professional-course/,Jazeb Akram,3.9185743,20.0,,0,2553,45683
ud_1731874,Practical Web Design & Development: 7 Courses in 1,https://www.udemy.com/course/learn-web-design-html-css-adobe-photoshop/,Creative Online School,4.3125477,5.5,,0,2539,304153
ud_2034156,Build a Blockchain & Cryptocurrency | Full-Stack Edition,https://www.udemy.com/course/build-blockchain-full-stack/,David Joseph Katz,4.3856373,15.0,,2,2528,20603
ud_2534378,Implement High Fidelity Designs with Material-UI and ReactJS,https://www.udemy.com/course/implement-high-fidelity-designs-with-material-ui-and-reactjs/,Zachary Reece,4.4728637,40.5,,2,2516,17768
ud_2410958,CSS & JavaScript - Certification Course for Beginners,https://www.udemy.com/course/css-javascript-certification-course-for-beginners/,YouAccel Training,4.286958,3.0,,1,2498,225035
ud_4993934,Crash Course: Build a Full-Stack Web App in a Weekend!,https://www.udemy.com/course/full-stack-crash-course/,Jonas Schmedtmann,4.767504,12.5,,1,2492,18769
ud_3339492,HTML & CSS - Certification Course for Beginners,https://www.udemy.com/course/html-css-certification-course-for-beginners-e/,Kiran Gavali,3.760801,4.5,,0,2484,163271
ud_3614898,Adobe Experience Manager 6.5 - Build Websites and Components,https://www.udemy.com/course/adobe-experience-manager-65/,Jasvinder Singh Bhatia,4.078635,4.0,,0,2466,13485
ud_1252630,React JS - Mastering Redux,https://www.udemy.com/course/react-js-mastering-redux/,David Joseph Katz,4.659733,21.0,,0,2455,16385
ud_309820,ASP .Net MVC Quick Start,https://www.udemy.com/course/aspnet-mvc-quick-start/,Brian Gorman,4.360776,17.5,,2,2412,22007
ud_909244,Docker for Developers and DevOps,https://www.udemy.com/course/docker-for-developers/,Luke Angel,3.8594532,5.5,,1,2404,34333
ud_1277804,"Python for Network Engineers: Netmiko, NAPALM, pyntc, Telnet",https://www.udemy.com/course/python-for-network-engineers-netmiko-napalm-pyntc-telnet-ssh-automate/,David Bombal,4.411558,14.0,,1,2345,15234
ud_2337812,Learn PHP - For Beginners,https://www.udemy.com/course/learn-php-for-beginners-n/,YouAccel Training,4.3106756,2.0,,1,2314,221092
ud_2088586,"Asynchronous JavaScript: Promises, Callbacks, Async Await",https://www.udemy.com/course/asynchronous-javascript-promises-callbacks-async-await/,Viktor Pyskunov,4.480691,5.0,,0,2313,11758
ud_1923692,The Complete Guide To Build Rest Api's with Asp.Net and C#,https://www.udemy.com/course/restapi-in-aspnet/,Asfend Yar Hamid,4.502571,4.5,,0,2305,9277
ud_4695284,The Complete Spring Boot Development Bootcamp,https://www.udemy.com/course/the-complete-spring-boot-development-bootcamp/,Learn The Part Inc.,4.635444,18.0,,0,2289,17186
ud_3792332,Django with React | An Ecommerce Website,https://www.udemy.com/course/django-with-react-an-ecommerce-website/,Dennis Ivy,4.572391,18.0,,0,2275,13384
ud_548076,Java Message Service - JMS Fundamentals,https://www.udemy.com/course/java-message-service-jms-fundamentals/,Bharath Thippireddy,4.552281,5.5,,0,2270,12991
ud_1342418,The Complete JavaScript Course - Beginner to Professional,https://www.udemy.com/course/javascript-training/,Codestars • over 2 million students worldwide!,4.6163473,38.5,,0,2263,13229
ud_94432,Learn PHP Fundamentals From Scratch,https://www.udemy.com/course/learn-php-fundamentals-from-scratch/,Eduonix Learning Solutions,4.3066587,2.0,,1,2255,64250
ud_30261,"Kids Coding - Introduction to HTML, CSS and JavaScript!",https://www.udemy.com/course/kids-coding-introduction-to-html-css-and-javascript/,John Bura,4.173379,7.0,,1,2240,10255
ud_2237386,Clean Architecture in .NET Core MVC[.NET 8] - Complete Guide,https://www.udemy.com/course/asp-net-core/,Bhrugen Patel,4.6748285,14.5,,1,2237,28996
ud_3014852,Mastering SharePoint Framework SPFx Development,https://www.udemy.com/course/sharepointframeworkspfxdevelopment/,Kameswara Sarma Uppuluri,4.4277554,22.0,,0,2237,11662
ud_2725016,Complete ASP.NET Core and Entity Framework Development,https://www.udemy.com/course/complete-aspnet-core-31-and-entity-framework-development/,Trevoir Williams,4.5645566,15.0,,0,2232,18812
ud_866696,REST WCF Service in ASP.NET,https://www.udemy.com/course/rest-wcf-service-in-aspnet/,Patrick God,4.2960687,0.6833333333333333,,0,2222,31353
ud_99986,Introduction to Web Development,https://www.udemy.com/course/introduction-to-web-development/,SkillSprints Inc.,4.444586,2.0,,1,2215,24446
ud_2829896,MongoDB with Java Spring Boot & Spring Framework,https://www.udemy.com/course/mongodb-with-spring-boot-spring-data-mongorepository-mlab-cloudfoundry/,Infybuzz Learning,4.3415976,4.0,,1,2204,11338
ud_2337814,Learn MySQL - For Beginners,https://www.udemy.com/course/learn-mysql-for-beginners/,YouAccel Training,4.1062436,1.5,,1,2201,236339
ud_758738,Salesforce Developer Training with real-time project,https://www.udemy.com/course/salesforce-apex-rest-webservice-with-custom-app-development/,Deepika Khanna,4.3715262,4.0,,0,2196,15274
ud_1064104,"Laravel 2019, the complete guide with real world projects",https://www.udemy.com/course/best-laravel/,Frantz Kati,3.9772966,24.0,,0,2174,17138
ud_4406786,"MERN 2024 Edition - MongoDB, Express, React and NodeJS",https://www.udemy.com/course/mern-stack-course-mongodb-express-react-and-nodejs/,John Smilga,4.7376037,19.0,,2,2170,16429
ud_1747522,"Python REST APIs with Flask, Docker, MongoDB, and AWS DevOps",https://www.udemy.com/course/python-rest-apis-with-flask-docker-mongodb-and-aws-devops/,Tim Buchalka's Learn Programming Academy,4.103854,12.0,,1,2164,18404
ud_1832784,Learn SAP OData Services Developments in 2 Hours,https://www.udemy.com/course/learn-sap-odata-services-developments-in-2-hours/,TAC Global Business Services LLC,4.5707307,22.0,,0,2162,7503
ud_3869334,Starting with Quarkus,https://www.udemy.com/course/quarkus-starting-with-quarkus/,Antonio Goncalves,4.564279,3.5,,1,2161,7271
ud_425086,Implementing a Data Warehouse with SQL Server 2012 ,https://www.udemy.com/course/implementing-a-data-warehouse-with-sql-server-2012/,Compaq learning,4.3821487,5.0,,0,2155,9217
ud_4007248,"API Crash Course: How to Create, Test, & Document your APIs",https://www.udemy.com/course/api-course/,Tarek Roshdy,4.4308696,3.5,,1,2121,29978
ud_4261752,The Complete Solidity Course  - Blockchain - Zero to Expert,https://www.udemy.com/course/the-complete-solidity-course-blockchain-zero-to-expert/,Clarian North,4.374129,17.0,,0,2116,22940
ud_4844324,Complete Angular Course 2023 - Master Angular in only 6 days,https://www.udemy.com/course/complete-angular-14-course-learn-frontend-development/,Denis Panjuta,4.6239142,9.0,,0,2101,10961
